247.10445383227574, 227.2632314661269, 1.1, 1.1
247.40140656579396, 227.7529519670239, 1.1, 1.1
247.6983592993122, 228.24267246792087, 1.1, 1.1
247.9953120328304, 228.73239296881786, 1.1, 1.1
248.29226476634864, 229.22211346971486, 1.1, 1.1
248.58921749986686, 229.71183397061182, 1.1, 1.1
248.88617023338512, 230.2015544715088, 1.1, 1.1
249.18312296690334, 230.69127497240578, 1.1, 1.1
249.48007570042157, 231.18099547330277, 1.1, 1.1
249.7770284339398, 231.67071597419977, 1.1, 1.1
250.07398116745802, 232.16043647509673, 1.1, 1.1
250.37093390097624, 232.65015697599372, 1.1, 1.1
250.6842583237285, 233.07180017769053, 1.1, 1.1
250.99758274648076, 233.49344337938732, 1.1, 1.1
251.31090716923302, 233.91508658108413, 1.1, 1.1
251.62423159198528, 234.33672978278094, 1.1, 1.1
251.93755601473754, 234.75837298447775, 1.1, 1.1
252.2508804374898, 235.18001618617453, 1.1, 1.1
252.56420486024206, 235.60165938787134, 1.1, 1.1
252.87752928299432, 236.02330258956815, 1.1, 1.1
253.19085370574658, 236.44494579126496, 1.1, 1.1
253.50417812849884, 236.86658899296174, 1.1, 1.1
253.8175025512511, 237.28823219465855, 1.1, 1.1
254.11924130161515, 237.79012727770345, 1.1, 1.1
254.4209800519792, 238.29202236074832, 1.1, 1.1
254.72271880234328, 238.79391744379322, 1.1, 1.1
255.02445755270733, 239.29581252683812, 1.1, 1.1
255.32619630307138, 239.79770760988302, 1.1, 1.1
255.62793505343544, 240.2996026929279, 1.1, 1.1
255.9296738037995, 240.8014977759728, 1.1, 1.1
256.23141255416357, 241.3033928590177, 1.1, 1.1
256.5331513045276, 241.8052879420626, 1.1, 1.1
256.8348900548917, 242.30718302510746, 1.1, 1.1
257.1366288052557, 242.80907810815236, 1.1, 1.1
257.45839909877816, 243.19398672635361, 1.1, 1.1
257.78016939230054, 243.57889534455484, 1.1, 1.1
258.10193968582297, 243.9638039627561, 1.1, 1.1
258.4237099793454, 244.34871258095734, 1.1, 1.1
258.74548027286784, 244.7336211991586, 1.1, 1.1
259.0672505663902, 245.1185298173598, 1.1, 1.1
259.38902085991265, 245.50343843556107, 1.1, 1.1
259.7107911534351, 245.88834705376232, 1.1, 1.1
260.0325614469575, 246.27325567196357, 1.1, 1.1
260.3543317404799, 246.6581642901648, 1.1, 1.1
260.6761020340023, 247.04307290836604, 1.1, 1.1
261.0546361039376, 247.29522487652275, 1.1, 1.1
261.4331701738729, 247.5473768446795, 1.1, 1.1
261.81170424380815, 247.7995288128362, 1.1, 1.1
262.1902383137434, 248.0516807809929, 1.1, 1.1
262.5687723836787, 248.30383274914965, 1.1, 1.1
262.947306453614, 248.55598471730636, 1.1, 1.1
263.3258405235493, 248.8081366854631, 1.1, 1.1
263.70437459348454, 249.0602886536198, 1.1, 1.1
264.0829086634198, 249.31244062177652, 1.1, 1.1
264.4614427333551, 249.56459258993326, 1.1, 1.1
264.83997680329037, 249.81674455808997, 1.1, 1.1
265.25915540072225, 249.95453454440425, 1.1, 1.1
265.6783339981541, 250.09232453071854, 1.1, 1.1
266.09751259558595, 250.23011451703283, 1.1, 1.1
266.5166911930178, 250.36790450334712, 1.1, 1.1
266.93586979044966, 250.5056944896614, 1.1, 1.1
267.3550483878815, 250.64348447597567, 1.1, 1.1
267.77422698531336, 250.78127446228996, 1.1, 1.1
268.1934055827452, 250.91906444860425, 1.1, 1.1
268.61258418017707, 251.05685443491853, 1.1, 1.1
269.0317627776089, 251.19464442123282, 1.1, 1.1
269.45094137504077, 251.3324344075471, 1.1, 1.1
269.92346519228545, 251.3599101394697, 1.1, 1.1
270.39598900953007, 251.3873858713923, 1.1, 1.1
270.86851282677475, 251.41486160331488, 1.1, 1.1
271.3410366440194, 251.44233733523745, 1.1, 1.1
271.81356046126405, 251.46981306716006, 1.1, 1.1
272.2860842785087, 251.49728879908264, 1.1, 1.1
272.75860809575335, 251.52476453100525, 1.1, 1.1
273.231131912998, 251.55224026292782, 1.1, 1.1
273.7036557302427, 251.5797159948504, 1.1, 1.1
274.1761795474873, 251.607191726773, 1.1, 1.1
274.648703364732, 251.6346674586956, 1.1, 1.1
274.99044310622725, 251.77889332052447, 1.1, 1.1
275.33218284772255, 251.92311918235333, 1.1, 1.1
275.6739225892178, 252.06734504418222, 1.1, 1.1
276.0156623307131, 252.2115709060111, 1.1, 1.1
276.35740207220834, 252.35579676783996, 1.1, 1.1
276.69914181370365, 252.50002262966885, 1.1, 1.1
277.0408815551989, 252.6442484914977, 1.1, 1.1
277.3826212966942, 252.7884743533266, 1.1, 1.1
277.72436103818944, 252.93270021515548, 1.1, 1.1
278.06610077968475, 253.07692607698434, 1.1, 1.1
278.40784052118, 253.22115193881322, 1.1, 1.1
278.7563122180717, 253.43154435954534, 1.1, 1.1
279.1047839149633, 253.64193678027743, 1.1, 1.1
279.453255611855, 253.85232920100955, 1.1, 1.1
279.80172730874665, 254.06272162174167, 1.1, 1.1
280.15019900563834, 254.2731140424738, 1.1, 1.1
280.49867070253, 254.48350646320588, 1.1, 1.1
280.84714239942167, 254.693898883938, 1.1, 1.1
281.1956140963133, 254.90429130467012, 1.1, 1.1
281.544085793205, 255.11468372540224, 1.1, 1.1
281.89255749009664, 255.32507614613434, 1.1, 1.1
282.2410291869883, 255.53546856686646, 1.1, 1.1
282.69857363772826, 255.924845104774, 1.1, 1.1
283.15611808846825, 256.3142216426815, 1.1, 1.1
283.6136625392082, 256.70359818058904, 1.1, 1.1
284.0712069899481, 257.0929747184966, 1.1, 1.1
284.5287514406881, 257.4823512564041, 1.1, 1.1
284.98629589142803, 257.87172779431165, 1.1, 1.1
285.443840342168, 258.2611043322192, 1.1, 1.1
285.90138479290795, 258.65048087012667, 1.1, 1.1
286.3589292436479, 259.0398574080342, 1.1, 1.1
286.81647369438787, 259.42923394594175, 1.1, 1.1
287.2740181451278, 259.8186104838493, 1.1, 1.1
287.55569572217155, 260.2300164009296, 1.1, 1.1
287.8373732992153, 260.64142231801, 1.1, 1.1
