11.7384958,-60.9594729,15.0000000
11.7628641,-60.7609969,15.0000000
11.7856024,-60.5623261,15.0000000
11.8067005,-60.3634732,15.0000000
11.8261477,-60.1644547,15.0000000
11.8439340,-59.9652796,15.0000000
11.8600489,-59.7659610,15.0000000
11.8744810,-59.5665161,15.0000000
11.8872196,-59.3669546,15.0000000
11.8982531,-59.1672903,15.0000000
11.9075696,-58.9675411,15.0000000
11.9151571,-58.7677175,15.0000000
11.9210032,-58.5678340,15.0000000
11.9250949,-58.3679095,15.0000000
11.9274191,-58.1679554,15.0000000
11.9279626,-57.9679872,15.0000000
11.9267115,-57.7680248,15.0000000
11.9236519,-57.5680806,15.0000000
11.9187700,-57.3681714,15.0000000
11.9120491,-57.1683179,15.0000000
11.9034577,-56.9685345,15.0000000
11.8929462,-56.7688429,15.0000000
11.8804633,-56.5692651,15.0000000
11.8660087,-56.3698200,15.0000000
11.8496113,-56.1705269,15.0000000
11.8313142,-55.9713963,15.0000000
11.8111556,-55.7724468,15.0000000
11.7891748,-55.5736935,15.0000000
11.7654120,-55.3751395,15.0000000
11.7399077,-55.1768044,15.0000000
11.7127017,-54.9786999,15.0000000
11.6838323,-54.7808228,15.0000000
11.6533406,-54.5831930,15.0000000
11.6212663,-54.3858191,15.0000000
11.5876466,-54.1886927,15.0000000
11.5525233,-53.9918334,15.0000000
11.5159364,-53.7952464,15.0000000
11.4779229,-53.5989196,15.0000000
11.4385259,-53.4028708,15.0000000
11.3977862,-53.2071024,15.0000000
11.3557416,-53.0115992,15.0000000
11.3124367,-52.8163765,15.0000000
11.2679142,-52.6214334,15.0000000
11.2222134,-52.4267534,15.0000000
11.1753763,-52.2323491,15.0000000
11.1274324,-52.0382169,15.0000000
11.0784037,-51.8443506,15.0000000
11.0283152,-51.6507578,15.0000000
10.9771906,-51.4574371,15.0000000
10.9250534,-51.2643849,15.0000000
10.8719283,-51.0716033,15.0000000
10.8178390,-50.8790897,15.0000000
10.7628095,-50.6868430,15.0000000
10.7068634,-50.4948612,15.0000000
10.6500239,-50.3031404,15.0000000
10.5923153,-50.1116818,15.0000000
10.5337598,-49.9204798,15.0000000
10.4743796,-49.7295295,15.0000000
10.4141991,-49.5388343,15.0000000
10.3532388,-49.3483854,15.0000000
10.2915197,-49.1581772,15.0000000
10.2290660,-48.9682149,15.0000000
10.1658964,-48.7784874,15.0000000
10.1020307,-48.5889885,15.0000000
10.0374926,-48.3997247,15.0000000
9.9722987,-48.2106833,15.0000000
9.9064657,-48.0218582,15.0000000
9.8400136,-47.8332582,15.0000000
9.7729525,-47.6448708,15.0000000
9.7052949,-47.4566916,15.0000000
9.6370578,-47.2687297,15.0000000
9.5682500,-47.0809730,15.0000000
9.4988833,-46.8934175,15.0000000
9.4289730,-46.7060710,15.0000000
9.3585273,-46.5189223,15.0000000
9.2875571,-46.3319684,15.0000000
9.2160762,-46.1452147,15.0000000
9.1440922,-45.9586521,15.0000000
9.0716154,-45.7722781,15.0000000
8.9986574,-45.5860957,15.0000000
8.9252260,-45.4000978,15.0000000
8.8513306,-45.2142826,15.0000000
8.7769829,-45.0286500,15.0000000
8.7021970,-44.8431925,15.0000000
8.6269941,-44.6579035,15.0000000
8.5513993,-44.4727749,15.0000000
8.4754378,-44.2877961,15.0000000
8.3991355,-44.1029573,15.0000000
8.3225192,-43.9182490,15.0000000
8.2456167,-43.7336594,15.0000000
8.1684561,-43.5491774,15.0000000
8.0910657,-43.3647920,15.0000000
8.0134733,-43.1804913,15.0000000
7.9357069,-42.9962639,15.0000000
7.8577945,-42.8120984,15.0000000
7.7797639,-42.6279829,15.0000000
7.7016415,-42.4439062,15.0000000
7.6234520,-42.2598582,15.0000000
7.5452162,-42.0758297,15.0000000
7.4669550,-41.8918120,15.0000000
7.3886897,-41.7077961,15.0000000
7.3104422,-41.5237727,15.0000000
7.2322344,-41.3397322,15.0000000
7.1540885,-41.1556657,15.0000000
7.0760262,-40.9715636,15.0000000
6.9980695,-40.7874167,15.0000000
6.9202405,-40.6032158,15.0000000
6.8425612,-40.4189518,15.0000000
6.7650535,-40.2346155,15.0000000
6.6877395,-40.0501979,15.0000000
6.6106413,-39.8656900,15.0000000
6.5337809,-39.6810829,15.0000000
6.4571806,-39.4963677,15.0000000
6.3808624,-39.3115358,15.0000000
6.3048486,-39.1265785,15.0000000
6.2291614,-38.9414873,15.0000000
6.1538232,-38.7562538,15.0000000
6.0788564,-38.5708697,15.0000000
6.0042833,-38.3853268,15.0000000
5.9301264,-38.1996172,15.0000000
5.8564084,-38.0137330,15.0000000
5.7831520,-37.8276663,15.0000000
5.7103794,-37.6414099,15.0000000
5.6381021,-37.4549609,15.0000000
5.5663209,-37.2683201,15.0000000
5.4950310,-37.0814912,15.0000000
5.4242290,-36.8944770,15.0000000
5.3539153,-36.7072785,15.0000000
5.2840966,-36.5198949,15.0000000
5.2147791,-36.3323253,15.0000000
5.1459678,-36.1445693,15.0000000
5.0776660,-35.9566275,15.0000000
5.0098750,-35.7685008,15.0000000
4.9425951,-35.5801906,15.0000000
4.8758266,-35.3916986,15.0000000
4.8095700,-35.2030260,15.0000000
4.7438257,-35.0141743,15.0000000
4.6785941,-34.8251449,15.0000000
4.6138756,-34.6359392,15.0000000
4.5496706,-34.4465586,15.0000000
4.4859795,-34.2570045,15.0000000
4.4228028,-34.0672785,15.0000000
4.3601407,-33.8773818,15.0000000
4.2979937,-33.6873159,15.0000000
4.2363622,-33.4970823,15.0000000
4.1752464,-33.3066823,15.0000000
4.1146469,-33.1161174,15.0000000
4.0545640,-32.9253890,15.0000000
3.9949980,-32.7344985,15.0000000
3.9359494,-32.5434474,15.0000000
3.8774184,-32.3522370,15.0000000
3.8194055,-32.1608688,15.0000000
3.7619111,-31.9693442,15.0000000
3.7049354,-31.7776646,15.0000000
3.6484790,-31.5858315,15.0000000
3.5925421,-31.3938462,15.0000000
3.5371252,-31.2017102,15.0000000
3.4822285,-31.0094248,15.0000000
3.4278526,-30.8169916,15.0000000
3.3739977,-30.6244120,15.0000000
3.3206642,-30.4316872,15.0000000
3.2678526,-30.2388188,15.0000000
3.2155632,-30.0458082,15.0000000
3.1637963,-29.8526567,15.0000000
3.1125525,-29.6593659,15.0000000
3.0618320,-29.4659371,15.0000000
3.0116352,-29.2723716,15.0000000
2.9619626,-29.0786710,15.0000000
2.9128145,-28.8848368,15.0000000
2.8641912,-28.6908700,15.0000000
2.8160933,-28.4967724,15.0000000
2.7685211,-28.3025454,15.0000000
2.7214750,-28.1081901,15.0000000
2.6749555,-27.9137081,15.0000000
2.6289625,-27.7191012,15.0000000
2.5834951,-27.5243704,15.0000000
2.5385522,-27.3295181,15.0000000
2.4941324,-27.1345460,15.0000000
2.4502343,-26.9394556,15.0000000
2.4068567,-26.7442488,15.0000000
2.3639983,-26.5489276,15.0000000
2.3216575,-26.3534932,15.0000000
2.2798333,-26.1579477,15.0000000
2.2385242,-25.9622930,14.9932635
2.1977288,-25.7665302,14.8117291
2.1574457,-25.5706615,14.6283329
2.1176738,-25.3746885,14.4430090
2.0784113,-25.1786125,14.2556869
2.0396572,-24.9824355,14.0662917
2.0014098,-24.7861592,13.8747436
1.9636678,-24.5897850,13.6809569
1.9264298,-24.3933146,13.4848402
1.8896943,-24.1967497,13.2862955
1.8534599,-24.0000917,13.0852172
1.8177250,-23.8033424,12.8814919
1.7824882,-23.6065033,12.6749974
1.7477480,-23.4095759,12.4656013
1.7135029,-23.2125619,12.2531603
1.6797513,-23.0154625,12.0375190
1.6464918,-22.8182798,11.8185080
1.6137228,-22.6210149,11.5959411
1.5814426,-22.4236691,11.3696159
1.5496499,-22.2262447,11.1393160
1.5183429,-22.0287425,10.9047780
1.4875199,-21.8311637,10.6657283
1.4571795,-21.6335110,10.4219527
1.4273209,-21.4357848,10.1729319
1.3979404,-21.2379862,9.9182485
1.3690359,-21.0401186,9.6581440
1.3406194,-20.8421796,9.3960147
1.3127792,-20.6441590,9.1332134
1.2856373,-20.4460446,8.8646498
1.2592692,-20.2478292,8.6053949
1.2340625,-20.0494493,8.3652237
1.2106995,-19.8508590,8.1490879
1.1899642,-19.6519752,7.9496490
1.1725246,-19.4527603,7.7621059
1.1589566,-19.2532652,7.5873268
1.1498577,-19.0535086,7.4242612
1.1458230,-18.8535764,7.2718281
1.1474160,-18.6536251,7.1262248
1.1551284,-18.4538053,6.9855641
1.1693985,-18.2543556,6.8483951
1.1906232,-18.0555144,6.7126809
1.2191589,-17.8575876,6.5778041
1.2553354,-17.6609569,6.4433311
1.2995021,-17.4659139,6.3096586
1.3519843,-17.2729683,6.1770610
1.4131206,-17.0826293,6.0459507
1.4833034,-16.8953893,5.9201407
1.5629298,-16.7120013,5.8006939
1.6524364,-16.5332198,5.6890817
1.7522280,-16.3599806,5.5904228
1.8627251,-16.1933716,5.5068335
1.9842859,-16.0346164,5.4421613
2.1171068,-15.8852064,5.4058085
2.2613507,-15.7467593,5.3842604
2.4165265,-15.6207316,5.3670111
2.5814748,-15.5077665,5.3454458
2.7541178,-15.4069233,5.3893943
2.9326463,-15.3169245,5.4797789
3.1155757,-15.2361904,5.6091461
3.3013776,-15.1623065,5.7732011
3.4887843,-15.0925621,5.9314589
3.6766984,-15.0242551,6.0843819
3.8642596,-14.9549241,6.0751237
4.0506846,-14.8824864,5.7971718
4.2351296,-14.8051951,5.5434419
4.4167552,-14.7214280,5.3127938
4.5943424,-14.6296893,5.1057244
4.7666909,-14.5282882,4.9331949
4.9317749,-14.4156140,4.8036926
5.0872444,-14.2899931,4.7252427
5.2301653,-14.1503462,4.6860672
5.3577515,-13.9965371,4.6646024
5.4677958,-13.8295560,4.6460088
5.5588327,-13.6516300,4.6273406
5.6312160,-13.4652316,4.6536908
5.6854916,-13.2728643,4.7068189
5.7224809,-13.0763554,4.7776334
5.7432852,-12.8774819,4.8691963
5.7492125,-12.6777273,4.9782277
5.7416528,-12.4778795,5.1031271
5.7219453,-12.2789322,5.2404625
5.6912985,-12.0814136,5.3860610
5.6507419,-11.8856274,5.5375934
5.6011566,-11.6919669,5.6898804
5.5432393,-11.5005593,5.8411935
5.4776479,-11.3116956,5.9907087
5.4049304,-11.1254406,6.1380008
5.3256302,-10.9418319,6.2843105
5.2403639,-10.7609761,6.4261565
5.1497150,-10.5827387,6.5638370
5.0543377,-10.4069655,6.6976176
4.9549584,-10.2334492,6.8277360
4.8523384,-10.0618266,6.9544058
4.7472362,-9.8916972,7.0778203
4.6403075,-9.7227227,7.1981548
4.5319121,-9.5546770,7.3155687
4.4223245,-9.3874089,7.4302081
4.3118534,-9.2207256,7.5422067
4.2009793,-9.0543101,7.6516875
4.0899905,-8.8879705,7.7587641
3.9789741,-8.7216496,7.8635416
3.8678746,-8.5553843,7.9661172
3.7566450,-8.3892056,8.0665816
3.6452667,-8.2231268,8.1650190
3.5337401,-8.0571476,8.2615082
3.4220749,-7.8912615,8.3561228
3.3102892,-7.7254566,8.4489318
3.1984097,-7.5597150,8.5400000
